GEO_ID,NAME,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M
1500000US490351133101,"Block Group 1, Census Tract 1133.10, Salt Lake County, Utah",343,87,34,50,10,16,0,11,39,49,0,11,13,17,31,50,8,13,32,29,57,59,16,20,52,29,31,28,20,21,0,11,0,11
1500000US490351133102,"Block Group 2, Census Tract 1133.10, Salt Lake County, Utah",350,93,17,28,31,17,36,33,25,39,10,16,20,31,0,11,0,11,19,30,44,43,103,73,10,16,11,21,5,8,19,25,0,11
1500000US490351133103,"Block Group 3, Census Tract 1133.10, Salt Lake County, Utah",369,79,0,11,0,11,12,23,0,11,41,48,15,24,29,34,0,11,18,27,35,55,37,44,76,42,72,45,13,17,8,13,13,21
1500000US490351134061,"Block Group 1, Census Tract 1134.06, Salt Lake County, Utah",738,131,23,22,17,18,25,31,67,45,68,54,69,53,142,84,47,47,26,21,76,67,45,49,73,61,0,11,31,30,29,30,0,11
1500000US490351134062,"Block Group 2, Census Tract 1134.06, Salt Lake County, Utah",677,121,35,46,36,31,91,68,55,39,45,51,74,58,36,38,63,65,36,42,60,52,65,46,48,51,0,11,7,11,26,28,0,11
1500000US490351134063,"Block Group 3, Census Tract 1134.06, Salt Lake County, Utah",409,87,22,23,22,35,17,18,7,12,4,10,13,14,24,32,17,19,17,19,32,23,27,24,120,69,35,27,42,65,10,15,0,11
1500000US490351134071,"Block Group 1, Census Tract 1134.07, Salt Lake County, Utah",437,127,0,11,0,11,0,11,0,11,0,11,13,22,26,35,0,11,11,18,12,18,150,99,110,97,97,68,0,11,18,22,0,11
1500000US490351134072,"Block Group 2, Census Tract 1134.07, Salt Lake County, Utah",1660,240,0,16,17,27,66,87,32,53,74,81,65,82,37,34,56,60,89,89,228,182,58,47,340,147,339,123,78,55,142,129,39,43
1500000US490351134073,"Block Group 3, Census Tract 1134.07, Salt Lake County, Utah",730,162,53,58,7,13,0,11,24,38,0,11,0,11,0,11,0,11,55,70,0,11,60,53,199,102,112,89,166,103,38,44,16,26
1500000US490351134081,"Block Group 1, Census Tract 1134.08, Salt Lake County, Utah",687,111,21,34,18,22,0,11,27,31,19,25,0,11,24,27,17,19,13,15,46,31,126,65,164,69,147,83,23,24,21,22,21,25
1500000US490351134082,"Block Group 2, Census Tract 1134.08, Salt Lake County, Utah",519,99,10,16,0,11,0,11,13,16,44,43,0,11,59,44,13,15,15,17,54,43,95,59,99,51,46,48,22,20,42,46,7,12
1500000US490351134083,"Block Group 3, Census Tract 1134.08, Salt Lake County, Utah",473,75,0,11,0,11,0,11,5,8,31,28,14,16,52,40,0,11,28,38,104,79,32,24,114,61,45,49,20,22,28,26,0,11
1500000US490351134091,"Block Group 1, Census Tract 1134.09, Salt Lake County, Utah",395,75,24,37,16,18,26,36,6,11,0,11,28,43,19,22,18,16,7,12,17,20,72,54,60,44,57,34,9,17,25,27,11,17
1500000US490351134092,"Block Group 2, Census Tract 1134.09, Salt Lake County, Utah",459,71,17,24,0,11,0,11,20,34,7,11,12,19,0,11,31,28,12,13,33,32,83,48,72,52,52,36,22,19,71,47,27,23
1500000US490351134093,"Block Group 3, Census Tract 1134.09, Salt Lake County, Utah",504,83,8,12,13,15,0,11,22,35,0,11,27,41,0,11,0,11,16,18,67,44,105,61,162,74,50,38,4,13,21,24,9,15
1500000US490351134101,"Block Group 1, Census Tract 1134.10, Salt Lake County, Utah",581,83,0,11,8,12,12,23,9,15,14,17,15,24,0,11,45,70,43,37,58,50,91,53,82,53,79,50,60,49,46,41,19,24
1500000US490351134102,"Block Group 2, Census Tract 1134.10, Salt Lake County, Utah",383,102,7,12,45,41,0,11,11,16,52,64,0,11,48,57,9,13,25,26,21,18,39,29,96,56,30,23,0,11,0,11,0,11
1500000US490351134103,"Block Group 3, Census Tract 1134.10, Salt Lake County, Utah",373,83,0,11,0,11,0,11,34,38,10,15,31,28,17,21,8,13,0,11,45,29,66,44,85,67,52,34,17,27,0,11,8,13
1500000US490351134104,"Block Group 4, Census Tract 1134.10, Salt Lake County, Utah",328,75,0,11,0,11,23,23,19,22,37,44,44,41,0,11,0,11,11,17,14,16,50,34,45,29,46,56,13,15,26,24,0,11
1500000US490351134111,"Block Group 1, Census Tract 1134.11, Salt Lake County, Utah",308,57,0,11,0,11,17,15,0,11,5,8,16,22,14,15,3,5,0,11,14,14,45,41,88,44,33,20,35,30,32,28,6,9
1500000US490351134112,"Block Group 2, Census Tract 1134.11, Salt Lake County, Utah",450,58,8,11,6,9,22,15,6,9,19,17,8,11,12,13,10,12,11,12,14,13,44,29,161,50,66,37,19,17,39,26,5,8
1500000US490351134121,"Block Group 1, Census Tract 1134.12, Salt Lake County, Utah",720,33,6,10,0,11,6,9,22,22,12,12,17,14,13,15,9,10,32,27,95,43,62,33,173,53,129,58,55,31,66,36,23,18
1500000US490351134131,"Block Group 1, Census Tract 1134.13, Salt Lake County, Utah",672,81,28,43,48,34,8,12,7,11,67,50,37,43,7,10,41,31,0,11,44,28,113,57,111,52,80,46,15,18,52,32,14,16
1500000US490351134132,"Block Group 2, Census Tract 1134.13, Salt Lake County, Utah",359,85,29,36,0,11,0,11,0,11,0,11,8,15,0,11,43,54,7,11,24,36,33,25,120,57,58,44,22,21,9,14,6,10
1500000US490351134133,"Block Group 3, Census Tract 1134.13, Salt Lake County, Utah",542,85,14,16,16,18,45,42,0,11,0,11,9,14,8,13,46,27,42,51,45,29,104,56,69,48,68,48,55,52,5,10,16,18
1500000US490351135051,"Block Group 1, Census Tract 1135.05, Salt Lake County, Utah",365,89,24,37,0,11,14,17,32,40,0,11,11,17,22,22,0,11,9,13,56,42,49,46,91,74,12,20,17,22,18,24,10,12
1500000US490351135052,"Block Group 2, Census Tract 1135.05, Salt Lake County, Utah",641,106,46,40,0,11,7,11,46,51,17,22,37,42,51,48,35,36,41,34,22,25,125,89,64,39,55,51,76,38,12,21,7,11
1500000US490351135053,"Block Group 3, Census Tract 1135.05, Salt Lake County, Utah",385,90,0,11,12,19,14,20,9,15,24,27,50,72,23,23,13,15,11,17,44,27,12,14,55,34,66,48,31,25,14,13,7,10
1500000US490351135054,"Block Group 4, Census Tract 1135.05, Salt Lake County, Utah",559,120,0,11,34,32,9,14,25,23,39,46,0,11,14,19,12,13,50,59,137,87,39,31,93,66,60,61,33,44,14,25,0,11
1500000US490351135091,"Block Group 1, Census Tract 1135.09, Salt Lake County, Utah",1138,203,27,33,14,20,0,11,128,124,26,31,141,103,93,96,14,23,67,79,135,113,152,116,220,152,117,98,4,12,0,11,0,11
1500000US490351135092,"Block Group 2, Census Tract 1135.09, Salt Lake County, Utah",1095,164,16,26,31,27,6,15,0,11,0,11,101,60,49,57,96,71,17,27,153,83,131,84,153,104,135,82,134,112,58,53,15,23
1500000US490351135101,"Block Group 1, Census Tract 1135.10, Salt Lake County, Utah",507,81,0,11,10,15,20,22,0,11,8,13,27,22,8,13,59,42,18,20,38,29,91,60,60,38,72,40,44,28,52,44,0,11
1500000US490351135102,"Block Group 2, Census Tract 1135.10, Salt Lake County, Utah",327,88,8,12,31,29,35,44,0,11,0,11,0,11,8,12,17,19,10,14,11,18,50,56,88,71,15,19,38,25,7,10,9,14
1500000US490351135103,"Block Group 3, Census Tract 1135.10, Salt Lake County, Utah",216,63,20,22,0,11,10,15,12,18,0,11,0,11,8,12,0,11,41,51,0,11,18,19,24,25,45,31,25,29,7,11,6,9
1500000US490351135111,"Block Group 1, Census Tract 1135.11, Salt Lake County, Utah",821,93,49,45,20,23,18,18,75,49,4,10,22,31,11,18,44,45,62,35,101,58,96,93,99,49,160,92,38,28,22,38,0,11
1500000US490351135112,"Block Group 2, Census Tract 1135.11, Salt Lake County, Utah",389,80,0,11,8,12,19,22,0,11,6,10,0,11,0,11,26,27,0,11,23,21,38,30,98,52,18,21,50,33,78,57,25,31
1500000US490351135121,"Block Group 1, Census Tract 1135.12, Salt Lake County, Utah",1012,115,42,47,41,34,37,33,11,17,134,76,60,34,59,33,117,77,81,61,51,31,153,65,124,58,68,59,26,23,8,12,0,11
1500000US490351135122,"Block Group 2, Census Tract 1135.12, Salt Lake County, Utah",742,123,92,67,39,43,35,49,38,32,50,51,35,47,56,47,50,38,35,28,102,65,71,58,74,43,25,21,0,11,40,63,0,11
1500000US490351135131,"Block Group 1, Census Tract 1135.13, Salt Lake County, Utah",486,113,0,11,0,11,37,42,92,59,8,15,0,11,0,11,16,25,65,63,49,46,116,90,59,53,31,46,0,11,0,11,13,23
1500000US490351135132,"Block Group 2, Census Tract 1135.13, Salt Lake County, Utah",429,115,0,11,0,11,24,22,27,33,62,64,16,27,29,33,50,52,28,32,0,11,27,32,76,81,45,46,12,21,14,23,19,27
1500000US490351135133,"Block Group 3, Census Tract 1135.13, Salt Lake County, Utah",340,96,0,11,19,30,0,11,0,11,0,11,0,11,11,18,15,20,15,29,23,28,88,74,45,51,24,28,55,59,18,28,27,46
1500000US490351135134,"Block Group 4, Census Tract 1135.13, Salt Lake County, Utah",766,125,0,11,0,11,50,52,0,11,27,37,17,26,75,80,126,94,0,11,137,98,135,93,117,77,51,50,14,26,17,31,0,11
1500000US490351135141,"Block Group 1, Census Tract 1135.14, Salt Lake County, Utah",488,130,30,33,14,25,27,22,12,22,0,11,0,11,51,63,0,11,0,11,144,115,54,43,79,82,49,63,0,11,28,31,0,11
1500000US490351135142,"Block Group 2, Census Tract 1135.14, Salt Lake County, Utah",844,183,87,82,16,25,48,57,85,94,89,95,66,75,33,53,84,99,35,46,96,85,78,75,77,81,17,27,22,26,0,11,11,19
1500000US490351135143,"Block Group 3, Census Tract 1135.14, Salt Lake County, Utah",527,163,0,11,31,36,89,75,0,11,73,92,15,25,54,70,33,37,14,23,41,34,0,11,144,121,18,29,15,26,0,11,0,11
1500000US490351135144,"Block Group 4, Census Tract 1135.14, Salt Lake County, Utah",688,155,73,89,0,11,80,68,46,40,33,40,45,61,117,98,51,44,19,29,61,72,68,55,64,74,17,26,0,11,14,22,0,11
1500000US490351135151,"Block Group 1, Census Tract 1135.15, Salt Lake County, Utah",757,106,21,33,0,11,0,11,61,94,15,25,13,21,16,26,64,49,16,25,2,25,79,54,126,68,113,72,113,65,39,44,79,68
1500000US490351135152,"Block Group 2, Census Tract 1135.15, Salt Lake County, Utah",565,127,24,37,0,11,60,92,54,72,16,25,71,85,16,26,0,11,0,11,43,35,33,39,190,103,58,69,0,11,0,11,0,11
1500000US490351135153,"Block Group 3, Census Tract 1135.15, Salt Lake County, Utah",865,140,15,25,0,11,0,11,16,26,68,88,27,33,83,96,17,26,76,62,169,97,140,79,55,54,81,62,77,60,41,43,0,11
1500000US490351135201,"Block Group 1, Census Tract 1135.20, Salt Lake County, Utah",734,82,5,8,17,13,7,11,0,11,22,31,110,62,42,40,21,20,72,54,34,33,169,83,118,64,48,31,59,55,10,16,0,11
1500000US490351135202,"Block Group 2, Census Tract 1135.20, Salt Lake County, Utah",617,93,0,11,10,17,0,11,9,14,20,22,33,37,10,16,28,38,18,23,17,21,110,52,145,93,71,57,96,72,17,26,33,43
1500000US490351135211,"Block Group 1, Census Tract 1135.21, Salt Lake County, Utah",611,106,15,16,6,11,0,11,15,17,0,11,0,11,50,43,29,27,48,45,60,37,40,41,156,68,96,59,23,25,43,44,30,45
1500000US490351135212,"Block Group 2, Census Tract 1135.21, Salt Lake County, Utah",395,77,17,18,7,11,0,11,7,11,0,11,45,52,9,13,0,11,8,12,32,28,77,41,109,68,59,38,10,16,6,10,9,15
1500000US490351135213,"Block Group 3, Census Tract 1135.21, Salt Lake County, Utah",437,94,0,11,7,11,0,11,7,11,11,16,0,11,7,11,0,11,20,20,42,46,84,41,106,57,76,49,71,74,6,10,0,11
1500000US490351135214,"Block Group 4, Census Tract 1135.21, Salt Lake County, Utah",413,98,17,30,6,10,11,17,0,11,7,10,25,35,0,11,0,11,20,33,90,65,101,87,41,28,40,31,6,9,49,40,0,11
1500000US490351135221,"Block Group 1, Census Tract 1135.22, Salt Lake County, Utah",511,63,6,10,21,31,15,23,7,11,42,41,9,14,0,11,0,11,7,12,46,28,66,37,128,58,55,37,38,28,47,35,24,23
1500000US490351135222,"Block Group 2, Census Tract 1135.22, Salt Lake County, Utah",560,68,6,10,9,15,9,16,7,11,8,12,0,11,40,37,9,13,9,14,10,15,77,37,150,73,104,49,8,12,52,33,62,37
1500000US490351135231,"Block Group 1, Census Tract 1135.23, Salt Lake County, Utah",473,86,0,11,0,11,6,10,9,15,0,11,31,40,14,17,49,47,31,23,93,68,74,53,65,47,14,22,27,24,22,18,38,37
1500000US490351135232,"Block Group 2, Census Tract 1135.23, Salt Lake County, Utah",306,78,0,11,0,11,0,11,10,17,42,38,0,11,34,44,36,30,21,22,9,15,15,18,46,33,84,61,0,11,9,15,0,11
1500000US490351135233,"Block Group 3, Census Tract 1135.23, Salt Lake County, Utah",587,106,0,11,0,11,10,17,44,52,8,12,11,18,26,39,33,29,43,53,98,66,57,48,122,67,75,57,23,26,23,22,14,20
1500000US490351135234,"Block Group 4, Census Tract 1135.23, Salt Lake County, Utah",428,87,78,78,10,17,0,11,44,52,11,18,30,37,15,17,41,47,7,13,53,41,43,32,33,28,27,25,26,29,10,15,0,11
1500000US490351135251,"Block Group 1, Census Tract 1135.25, Salt Lake County, Utah",314,67,9,13,0,11,0,11,0,11,14,22,0,11,0,11,0,11,9,14,34,35,41,31,97,52,43,36,38,26,0,11,29,29
1500000US490351135252,"Block Group 2, Census Tract 1135.25, Salt Lake County, Utah",1581,107,0,16,0,16,7,11,0,16,29,36,0,16,41,39,108,75,78,57,91,53,190,70,257,87,428,109,133,70,98,53,121,59
1500000US490351135261,"Block Group 1, Census Tract 1135.26, Salt Lake County, Utah",671,89,0,11,0,11,11,18,0,11,43,55,25,23,45,37,17,19,6,10,70,49,133,75,162,69,68,45,82,48,0,11,9,15
1500000US490351135262,"Block Group 2, Census Tract 1135.26, Salt Lake County, Utah",460,92,0,11,0,11,9,14,0,11,43,47,28,44,8,12,8,14,0,11,56,62,95,64,88,66,61,51,8,13,16,19,40,41
1500000US490351135263,"Block Group 3, Census Tract 1135.26, Salt Lake County, Utah",272,65,10,16,0,11,0,11,0,11,0,11,7,11,10,17,7,11,50,50,17,21,31,29,65,54,35,27,31,23,9,13,0,11
1500000US490351135271,"Block Group 1, Census Tract 1135.27, Salt Lake County, Utah",521,87,10,16,30,30,0,11,8,14,19,21,31,28,72,60,32,49,0,11,27,25,69,51,39,28,93,52,43,52,15,19,33,37
1500000US490351135272,"Block Group 2, Census Tract 1135.27, Salt Lake County, Utah",311,85,0,11,0,11,10,15,0,11,0,11,27,34,6,13,7,13,0,11,11,18,29,29,61,49,68,57,58,38,34,29,0,11
1500000US490351135273,"Block Group 3, Census Tract 1135.27, Salt Lake County, Utah",465,90,0,11,0,11,8,14,0,11,12,18,0,11,0,11,19,20,28,42,24,24,81,57,154,74,62,51,59,53,8,14,10,16
1500000US490351135281,"Block Group 1, Census Tract 1135.28, Salt Lake County, Utah",578,96,0,11,9,14,9,14,9,14,36,55,0,11,10,16,0,11,0,11,50,31,127,66,195,82,65,49,20,24,37,26,11,18
1500000US490351135282,"Block Group 2, Census Tract 1135.28, Salt Lake County, Utah",372,84,0,11,11,17,0,11,0,11,15,22,0,11,11,16,0,11,9,16,19,22,108,72,43,37,120,67,23,25,13,18,0,11
1500000US490351135283,"Block Group 3, Census Tract 1135.28, Salt Lake County, Utah",507,89,11,18,0,11,0,11,13,20,33,28,0,11,0,11,7,13,33,27,30,27,71,69,169,83,60,37,21,25,30,24,29,47
1500000US490351135321,"Block Group 1, Census Tract 1135.32, Salt Lake County, Utah",496,89,8,13,0,11,40,53,9,14,0,11,26,25,13,19,0,11,17,18,35,33,75,41,134,89,74,40,23,23,32,28,10,14
1500000US490351135322,"Block Group 2, Census Tract 1135.32, Salt Lake County, Utah",519,89,19,21,8,12,9,15,0,11,31,47,0,11,13,23,0,11,46,50,42,30,30,25,80,41,118,64,64,45,59,48,0,11
1500000US490351135331,"Block Group 1, Census Tract 1135.33, Salt Lake County, Utah",809,94,10,15,0,11,0,11,13,19,10,15,0,11,29,36,16,18,0,11,106,81,82,49,210,71,116,50,104,43,93,49,20,18
1500000US490351135332,"Block Group 2, Census Tract 1135.33, Salt Lake County, Utah",320,66,0,11,17,18,0,11,0,11,0,11,0,11,23,34,18,19,0,11,16,18,42,31,76,33,40,28,42,31,31,30,15,17
1500000US490351135333,"Block Group 3, Census Tract 1135.33, Salt Lake County, Utah",371,71,9,13,33,51,12,20,17,27,0,11,11,13,18,21,27,38,0,11,6,12,8,11,71,51,33,27,34,25,34,23,58,30
1500000US490351135341,"Block Group 1, Census Tract 1135.34, Salt Lake County, Utah",1176,101,0,11,0,11,9,14,10,15,6,11,46,50,33,50,23,22,23,26,167,87,77,52,256,76,224,75,106,48,149,68,47,34
1500000US490351135342,"Block Group 2, Census Tract 1135.34, Salt Lake County, Utah",862,89,0,11,0,11,11,17,0,11,0,11,6,10,0,11,70,50,0,11,7,12,131,91,191,90,182,75,169,71,88,67,7,12
1500000US490351135351,"Block Group 1, Census Tract 1135.35, Salt Lake County, Utah",2071,77,0,16,0,16,0,16,10,16,21,24,24,29,15,25,10,16,33,32,151,82,262,86,426,134,536,124,221,81,220,91,142,61
1500000US490351135361,"Block Group 1, Census Tract 1135.36, Salt Lake County, Utah",641,106,7,12,14,18,20,21,17,19,0,11,55,47,33,40,0,11,4,9,92,65,34,45,127,87,94,46,42,39,85,69,17,25
1500000US490351135362,"Block Group 2, Census Tract 1135.36, Salt Lake County, Utah",443,101,0,11,0,11,36,44,49,41,16,22,0,11,8,16,9,15,0,11,43,45,100,86,104,69,37,38,12,22,24,36,5,10
1500000US490351135371,"Block Group 1, Census Tract 1135.37, Salt Lake County, Utah",441,83,5,9,18,30,18,20,7,11,20,29,24,23,15,17,34,32,26,31,42,32,48,40,72,54,36,37,15,17,33,23,28,32
1500000US490351135372,"Block Group 2, Census Tract 1135.37, Salt Lake County, Utah",561,75,15,17,0,11,5,9,7,12,41,32,7,11,9,15,29,27,6,10,8,14,160,87,101,64,77,51,60,42,36,37,0,11
1500000US490351135381,"Block Group 1, Census Tract 1135.38, Salt Lake County, Utah",433,63,5,6,12,13,0,11,0,11,22,32,22,19,18,22,6,8,18,17,21,18,132,60,57,26,76,40,20,16,15,14,9,10
1500000US490351135382,"Block Group 2, Census Tract 1135.38, Salt Lake County, Utah",375,66,4,5,13,20,0,11,0,11,2,4,13,19,10,11,11,12,7,11,49,42,76,37,51,34,30,22,48,37,46,28,15,25
1500000US490351135391,"Block Group 1, Census Tract 1135.39, Salt Lake County, Utah",555,79,0,11,0,11,0,11,0,11,0,11,13,17,5,8,27,31,0,11,54,47,145,72,141,62,105,56,22,25,25,25,18,20
1500000US490351135392,"Block Group 2, Census Tract 1135.39, Salt Lake County, Utah",677,94,8,13,11,17,29,32,0,11,19,24,0,11,34,31,48,32,11,18,37,26,82,57,98,50,197,83,28,25,67,51,8,13
1500000US490351136001,"Block Group 1, Census Tract 1136, Salt Lake County, Utah",506,86,0,11,0,11,0,11,29,42,77,65,34,36,19,20,9,13,72,62,73,56,93,50,65,53,13,20,22,22,0,11,0,11
1500000US490351136002,"Block Group 2, Census Tract 1136, Salt Lake County, Utah",212,57,0,11,0,11,11,16,0,11,0,11,11,16,10,15,39,41,0,11,52,34,25,26,29,25,17,20,0,11,18,20,0,11
1500000US490351136003,"Block Group 3, Census Tract 1136, Salt Lake County, Utah",467,80,0,11,31,37,25,23,47,50,8,15,5,9,60,45,7,15,74,56,19,21,38,29,83,45,27,24,24,27,11,17,8,13
1500000US490351136004,"Block Group 4, Census Tract 1136, Salt Lake County, Utah",373,76,7,10,18,28,0,11,0,11,19,21,60,54,32,22,7,11,29,26,34,32,56,36,90,62,10,16,11,17,0,11,0,11
1500000US490351137011,"Block Group 1, Census Tract 1137.01, Salt Lake County, Utah",511,114,0,11,8,13,0,11,23,28,13,14,26,25,0,11,0,11,37,56,90,51,39,32,95,67,123,73,5,8,15,19,37,56
1500000US490351137012,"Block Group 2, Census Tract 1137.01, Salt Lake County, Utah",272,90,9,15,0,11,36,33,24,26,0,11,21,24,48,58,0,11,12,20,45,45,14,17,23,26,20,22,0,11,15,21,5,9
1500000US490351137013,"Block Group 3, Census Tract 1137.01, Salt Lake County, Utah",325,88,5,17,0,11,0,11,0,11,8,13,22,16,67,69,0,11,14,17,13,24,61,45,96,62,5,9,8,14,17,21,9,15
1500000US490351137021,"Block Group 1, Census Tract 1137.02, Salt Lake County, Utah",367,54,6,10,0,11,12,12,26,20,46,38,13,14,36,42,17,18,31,18,31,31,47,23,51,32,45,29,0,11,6,9,0,11
1500000US490351137022,"Block Group 2, Census Tract 1137.02, Salt Lake County, Utah",407,52,6,9,0,11,6,8,6,9,12,13,14,22,0,11,24,16,31,29,42,30,45,32,127,47,32,21,32,20,23,23,7,10
1500000US490351138011,"Block Group 1, Census Tract 1138.01, Salt Lake County, Utah",471,92,18,27,0,11,0,11,0,11,0,11,0,11,50,38,22,26,46,58,76,45,67,48,92,61,75,57,6,8,19,21,0,11
1500000US490351138012,"Block Group 2, Census Tract 1138.01, Salt Lake County, Utah",406,78,28,35,0,11,0,11,53,55,0,11,7,12,0,11,35,32,0,11,16,18,54,49,133,69,39,35,31,24,0,11,10,16
1500000US490351138013,"Block Group 3, Census Tract 1138.01, Salt Lake County, Utah",244,49,0,11,12,20,0,11,0,11,0,11,9,16,18,21,0,11,42,29,32,24,0,11,79,36,26,25,0,11,26,24,0,11
1500000US490351138014,"Block Group 4, Census Tract 1138.01, Salt Lake County, Utah",265,73,0,11,13,20,0,11,0,11,0,11,0,11,18,25,10,17,19,23,61,65,27,27,63,35,17,18,16,19,0,11,21,31
1500000US490351138021,"Block Group 1, Census Tract 1138.02, Salt Lake County, Utah",414,76,4,9,39,41,7,11,14,17,20,18,37,42,10,17,19,32,66,43,75,50,61,37,55,43,0,11,7,10,0,11,0,11
1500000US490351138022,"Block Group 2, Census Tract 1138.02, Salt Lake County, Utah",454,68,9,14,0,11,26,33,30,44,38,27,0,11,81,40,17,17,31,32,68,47,21,20,78,43,41,35,8,13,6,12,0,11
1500000US490351138023,"Block Group 3, Census Tract 1138.02, Salt Lake County, Utah",287,77,17,18,8,12,49,50,7,11,8,12,9,13,0,11,13,19,8,12,23,38,49,58,61,44,14,19,13,20,8,13,0,11
1500000US490351138031,"Block Group 1, Census Tract 1138.03, Salt Lake County, Utah",444,124,0,11,11,19,14,22,0,11,0,11,15,25,50,58,0,11,5,11,76,66,155,100,41,44,32,29,45,43,0,11,0,11
1500000US490351138032,"Block Group 2, Census Tract 1138.03, Salt Lake County, Utah",1062,158,0,11,11,17,70,81,13,21,0,11,0,11,11,18,36,43,23,30,47,44,122,80,246,131,205,82,75,59,203,112,0,11
1500000US490351138033,"Block Group 3, Census Tract 1138.03, Salt Lake County, Utah",694,162,0,11,15,24,14,23,129,124,0,11,0,11,18,30,62,65,0,11,29,36,78,88,131,92,181,116,0,11,37,58,0,11
1500000US490351139031,"Block Group 1, Census Tract 1139.03, Salt Lake County, Utah",922,97,33,32,0,11,29,37,27,34,15,17,6,10,5,8,65,61,48,43,64,45,103,62,176,70,134,59,165,69,43,27,9,15
1500000US490351139032,"Block Group 2, Census Tract 1139.03, Salt Lake County, Utah",496,102,8,12,0,11,45,48,7,11,49,47,27,27,35,30,28,26,29,23,32,34,89,46,100,63,22,20,20,22,5,8,0,11
1500000US490351139041,"Block Group 1, Census Tract 1139.04, Salt Lake County, Utah",262,68,10,17,0,11,0,11,43,48,0,11,8,13,0,11,0,11,0,11,36,28,77,52,19,22,69,39,0,11,0,11,0,11
1500000US490351139042,"Block Group 2, Census Tract 1139.04, Salt Lake County, Utah",264,78,30,44,9,13,0,11,0,11,8,13,0,11,9,15,18,21,8,13,28,24,39,30,28,25,43,44,36,43,8,14,0,11
1500000US490351139043,"Block Group 3, Census Tract 1139.04, Salt Lake County, Utah",314,71,7,12,9,14,0,11,8,13,7,11,0,11,0,11,26,25,0,11,44,40,50,42,110,64,0,11,13,19,40,48,0,11
1500000US490351139044,"Block Group 4, Census Tract 1139.04, Salt Lake County, Utah",770,120,7,12,25,24,12,18,39,39,59,49,46,51,0,11,78,70,44,43,80,55,153,94,100,57,72,53,35,29,20,23,0,11
1500000US490351139051,"Block Group 1, Census Tract 1139.05, Salt Lake County, Utah",481,115,0,11,0,11,39,48,0,11,0,11,47,46,17,17,79,73,36,28,41,39,95,61,32,27,41,49,15,18,39,41,0,11
1500000US490351139052,"Block Group 2, Census Tract 1139.05, Salt Lake County, Utah",496,84,44,46,30,47,17,20,0,11,0,11,24,37,9,13,48,31,33,29,40,40,66,42,64,38,47,36,60,50,6,10,8,13
1500000US490351139053,"Block Group 3, Census Tract 1139.05, Salt Lake County, Utah",458,80,0,11,0,11,0,11,6,9,17,21,14,22,38,30,18,21,9,16,47,53,28,27,151,75,94,60,20,21,16,18,0,11
1500000US490351139054,"Block Group 4, Census Tract 1139.05, Salt Lake County, Utah",479,86,0,11,0,11,35,46,9,15,9,16,9,14,30,37,18,20,11,17,16,19,116,62,145,79,36,27,36,42,0,11,9,14
1500000US490351139061,"Block Group 1, Census Tract 1139.06, Salt Lake County, Utah",751,107,77,65,73,49,48,34,11,16,47,50,28,33,17,19,63,61,68,66,68,60,122,67,53,50,60,34,0,11,16,27,0,11
